subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_status	translation_date	comment
MEDICNE:04bab0c9-f401-5df0-a4d3-e4b711143f12	rdfs:label	zh	头孢地尼胶囊	en-us	Cefdinir Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:04d1586b-d97d-5419-9eec-cd74ffb1cf73	rdfs:label	ru	Амилметакрезол+Дихлорбензиловый спирт+[Аскорбиновая кислота]	en-us	Amylmetacresol + Dichlorobenzyl Alcohol + [Ascorbic Acid]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:04d1e9df-f787-59c3-a96e-1630dc8038ea	rdfs:label	ru	Азилсартана медоксомил+Амлодипин	en-us	Azilsartan medoxomil + Amlodipine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:04e240e8-bc3b-5c5b-9236-571e4d7d68a6	rdfs:label	ru	Эволокумаб	en-us	Evolocumab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:04e6ba4d-dc3f-56c4-9a20-8a6a284cd127	rdfs:label	ru	Безорнил®	en-us	Bezornil®	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:050b6d0f-651f-57d3-854e-bf5b37536929	rdfs:label	ru	Тинидазол+Тиоконазол	en-us	Tinidazole + Tioconazole	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0512d410-ea1e-5f1a-9053-28edd361716d	rdfs:label	ru	Кофицил-Плюс	en-us	Koficil-Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:051a1d15-21aa-5310-8783-0f3d0db026ee	rdfs:label	ru	Энтофит Диаро	en-us	Entofit Diarro	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:052e78fa-bedf-5213-bd81-1fc1a8e0ea95	rdfs:label	ru	Моклобемид	en-us	Moclobemide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:052f000f-7ef0-5238-8632-811dbd5b87c8	rdfs:label	ru	Парален® экстра	en-us	Paralen® Extra	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:054e67a9-ba76-535b-812a-c9a06fe63e3b	rdfs:label	ru	Диазоксид	en-us	Dioxide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:055bad06-77e4-5c36-8746-0981f076ddb7	rdfs:label	ru	Будесонид и Формотерол	en-us	Budesonide and Formoterol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:057253f9-32c2-5b37-80b8-ea03e2ea4ef2	rdfs:label	zh	头孢羟氨苄片	en-us	Cefalexin Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0583285d-ec29-5ae3-8508-c7dba7b3fc64	rdfs:label	zh	中性腹膜透析液（乳酸盐-G1.35%）	en-us	Neutral Peritoneal Dialysis Solution (Lactate-G 1.35%)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05875f4f-d8c9-50ee-bb78-bd9a997a7519	rdfs:label	ru	Комплекс бета-железа [III] оксигидроксида, сахарозы и крахмала	en-us	A complex of beta-iron [III] oxyhydroxide, sucrose, and starch	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:059a3fbe-36c6-5b44-877b-4440173362fe	rdfs:label	ru	Ацетилсалициловая кислота+[Лимонная кислота+Натрия гидрокарбонат]	en-us	Acetylsalicylic acid + [Citric acid + Sodium bicarbonate]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:05a8ebdd-541f-578e-89d7-38c9bdddbef0	rdfs:label	ru	Норэлгестромин+Этинилэстрадиол	en-us	Norelgestromin + Ethinylestradiol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05c609bc-8fcf-5732-a66b-a62851088ade	rdfs:label	ru	Рябины обыкновенной плоды+Шиповника плоды	en-us	Common Rowan Berries + Rosehip Berries	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05d1cfd8-a706-58ad-a5cf-0590de7671d6	rdfs:label	ru	Вакцина для профилактики гриппа [инактивированная]	en-us	Flu Vaccine [Inactivated]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:05d58682-0cce-59a9-98a5-980894f5349f	rdfs:label	ru	Жидкость для рук	en-us	Hand Sanitizer	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05d8ce0a-56d2-5f2f-9dff-dc86fa764914	rdfs:label	ru	Сальвин-ВИФ	en-us	Salvin-VIF	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05da6868-dd9d-5cef-beeb-b26c9473944a	rdfs:label	ru	Эсциталопрам	en-us	Escitalopram	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05e49ec6-3834-5c96-b80b-1ebf54bb7a91	rdfs:label	ru	Калия ацетат + Кальция ацетат + Магния ацетат + Натрия ацетат + Натрия хлорид	en-us	Potassium acetate + Calcium acetate + Magnesium acetate + Sodium acetate + Sodium chloride	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:05ee8fe3-2e52-55d8-b813-f3aaf7001c2a	rdfs:label	ru	Фукус-плюс	en-us	Fokus-Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0600afc5-c34a-5c9c-835b-db5b66ffc79b	rdfs:label	ru	натрия лаурилсульфоацетат	en-us	sodium lauryl sulfoacetate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06032da0-5056-54f6-8d22-6a73d1a6b1c4	rdfs:label	ru	Фулвестрант	en-us	Fulvestrant	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0606683c-ddf3-54af-bd45-7f79d32d354e	rdfs:label	ru	Тахокомб	en-us	Tachokomb	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0615f0fa-119f-52c4-bbb0-fb7afdee926d	rdfs:label	ru	Облепихи масло	en-us	Sea Buckthorn Oil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06178230-f78a-5959-a756-9de77ee8aff3	rdfs:label	ru	Тетраметилтетраазабициклооктандион	en-us	Tetramethyltetraazabicyclooctanedione	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0617a53a-7114-5d09-9c3b-6025777b1da0	rdfs:label	ru	Комплекс ботулинический токсин типа A-гемагглютинин	en-us	Botulinum Toxin Type A-Hemagglutinin Complex	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0617be9b-818b-5ad8-8d1f-6cd49b9a481f	rdfs:label	ru	Кеторолак+Левофлоксацин	en-us	Ketorolac + Levofloxacin	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0618adb8-1a57-540e-8483-1f1d7243bbe3	rdfs:label	ru	Фтивазид	en-us	Fтивазид	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06272121-10b9-501d-9c48-a7ab235ef1c0	rdfs:label	zh	注射用替加环素	en-us	Tigecycline for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:062a00ed-5062-5f9d-8027-4d1c2fd460c6	rdfs:label	zh	泊马度胺胶囊	en-us	Bortezomib Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0630f429-9f34-51cd-bef3-308aa77b3927	rdfs:label	ru	Золпидем	en-us	Zolpidem	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:063151e0-bc8a-5a15-8ebe-229915bf4253	rdfs:label	ru	Безвременника осеннего семян экстракт	en-us	Autumn Crocus Seed Extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:063270dd-0a28-5b4c-afc2-36b40016cf1e	rdfs:label	ru	Тиоколхикозид	en-us	Thiocolchicoside	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06446466-9015-59dd-b082-0e7fcfc9b499	rdfs:label	ru	Алоэ древовидного сок	en-us	Aloe arborescens juice	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:064a43f3-1744-5f48-82f9-5a4680157d28	rdfs:label	ru	Меклофеноксат	en-us	Meclofenoxate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:065b4243-a1b0-5eb0-ae04-5bddbcdb7dd6	rdfs:label	ru	Каботегравир	en-us	Cabotegravir	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:065caf0e-a7c5-56aa-8930-560d2089edba	rdfs:label	ru	Фервекс	en-us	Fairfax	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06652a47-5eb5-5a08-8fd2-50a249b343d9	rdfs:label	ru	Уроцистенал	en-us	Urocystal	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06678ac0-4691-5eef-ac19-294068cc2817	rdfs:label	ru	Гомеопатические монокомпонентные препараты растительного происхождения (121 наименование - согласно приложению)	en-us	Homeopathic single-ingredient preparations of plant origin (121 items—as listed in the appendix)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06694c47-f9cb-5486-8489-f5f8654844a1	rdfs:label	ru	Камфора+Левоментол+Эвкалипта листьев масло	en-us	Camphor + Levomenthol + Eucalyptus Leaf Oil	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0672ab32-b98e-581b-bcdb-aaa4ecda36d1	rdfs:label	ru	Соталол	en-us	Sotalol	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06805637-cfc9-5f0d-b768-7e60dff027d1	rdfs:label	ru	Примула композитум	en-us	Primula compositum	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06854622-edcb-5cf5-b123-9560dbeba1db	rdfs:label	zh	蒙脱石散	en-us	Montmorillonite Powder	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06854f2d-4f2e-5146-b864-d68a10b2f071	rdfs:label	ru	Эхинацея-плюс	en-us	Echinacea Plus	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06871207-9419-515e-aa9f-50756c140a28	rdfs:label	ru	Никостен Эдас-961	en-us	Nikosten Edas-961	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0689d6d0-0d25-5f31-b0ee-f05cee861d6e	rdfs:label	ru	Ацетилсалициловая кислота + Магния гидроксид	en-us	Acetylsalicylic Acid + Magnesium Hydroxide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:068a8c41-e9ee-59c4-8cd6-705e597ad054	rdfs:label	ru	Амоксициллин+[Сульбактам]	en-us	Amoxicillin + [Sulbactam]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-08-13	DeepL
MEDICNE:069993cf-8569-5be8-b34f-12cad327103c	rdfs:label	zh	氯雷他定颗粒	en-us	Loratadine Granules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06a3ff01-d44e-5111-b967-21c96ee15608	rdfs:label	ru	Гидроксиметилхиноксалиндиоксид+Изониазид	en-us	Hydroxymethylquinoxalinedioxide + Isoniazid	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06a4c0f9-6933-5441-88d7-a796cf7abf24	rdfs:label	ru	Асциминиб	en-us	asciminib	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06adac27-08d4-594f-a271-c31bbf5ebfa1	rdfs:label	ru	Парацетамол+Фенилэфрин+Хлорфенамин+[Аскорбиновая кислота]	en-us	Paracetamol + Phenylephrine + Chlorphenamine + [Ascorbic Acid]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06ae37fe-586e-5746-8f60-343b0b8d9187	rdfs:label	zh	复方磺胺甲噁唑注射液	en-us	Compound Sulfamethoxazole Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06b0c9d7-65d1-5b9a-b174-3b613e0e5ccb	rdfs:label	zh	复方氨基酸(15)双肽(2)注射液	en-us	Compound Amino Acids (15) and Dipeptides (2) Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06b704ad-b36e-508d-a189-7b262160fdac	rdfs:label	ru	Фактор некроза опухолей-тимозин альфа 1 рекомбинантный	en-us	Tumor Necrosis Factor-Thymosin Alpha 1, Recombinant	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06b89496-d5da-5cbe-b72d-5e3113caee61	rdfs:label	ru	Диацетат бис (1-винилимидазол-N) цинка	en-us	Zinc bis(1-vinylimidazole-N) diacetate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06bbfc55-9cd0-5415-ac1e-0769a864b9ea	rdfs:label	zh	甲磺酸伊马替尼胶囊	en-us	Imatinib Mesylate Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06c074b7-5d10-5668-b057-ea4405f0823b	rdfs:label	ru	Гепариноид	en-us	Heparin-like substance	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06c402bc-30b1-584a-a7d3-c93208671808	rdfs:label	ru	Фуцидин® Г	en-us	Fucidin® G	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06c5ec1d-e5da-5138-9232-c1706d3f871d	rdfs:label	zh	低钙腹膜透析液(乳酸盐-G1.5%)	en-us	Low-Calcium Peritoneal Dialysis Solution (Lactate-G1.5%)	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06db6c7a-8ff8-505b-b7b4-1f5f48bef8a7	rdfs:label	ru	Аргинин	en-us	Arginine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06e2d907-b554-5a08-8773-ee9696d0db0b	rdfs:label	zh	去氧孕烯炔雌醇片	en-us	Desogestrel and Ethinylestradiol Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06e33a27-1c5a-5ccb-8efa-a922bd204099	rdfs:label	zh	拉米夫定替诺福韦片	en-us	Lamivudine and Tenofovir Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06ec7f8f-0ab3-5029-98f6-eddbe25a1cc7	rdfs:label	ru	Ромашки аптечной цветков экстракт	en-us	Chamomile Flower Extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:06fe2c26-3e1c-5a27-9553-52da65f18d81	rdfs:label	zh	乙酰半胱氨酸泡腾片	en-us	Acetylcysteine Effervescent Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:070ae9f4-1305-5579-8dd3-5d117367295b	rdfs:label	ru	Тенофовир+Эмтрицитабин	en-us	Tenofovir + Emtricitabine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0711ca79-f118-5588-9ece-ce47f95ee336	rdfs:label	ru	Арника-ГФ	en-us	Arnika-GF	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07155824-f32f-5f36-8d7e-dc23910c7626	rdfs:label	ru	Березы коры деготь+Висмута оксида и трибромфенолята висмута комплекс	en-us	Birch bark tar + a complex of bismuth oxide and bismuth tribromophenolate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07166f6e-953d-5d5b-b0e6-dc1aabf57e22	rdfs:label	ru	Женьшеня экстракт сухой	en-us	Dried ginseng extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:071c8e89-11ea-5be7-a6da-1e16bf31e483	rdfs:label	ru	Донепезил+Мемантин	en-us	Donepezil + Memantine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07379ecf-a12e-50ab-8636-695c1523710f	rdfs:label	ru	Тержинан	en-us	Terzhinan	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:073b076d-5300-5ec6-9182-b64218eab8e6	rdfs:label	zh	盐酸文拉法辛缓释胶囊	en-us	Venlafaxine Hydrochloride Extended-Release Capsules	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07444d3e-92b3-54d6-83b4-d1607b7d8974	rdfs:label	ru	Ведолизумаб	en-us	Vedolizumab	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07581dd2-8ffa-5bf6-867c-374862dd2d6a	rdfs:label	ru	Изониазид+Пиразинамид+Рифампицин+[Пиридоксин]	en-us	Isoniazid + Pyrazinamide + Rifampin + [Pyridoxine]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0766896b-7b3b-5102-bbc1-c877ca1ff2b7	rdfs:label	ru	Натрия йодогиппурат [123I]	en-us	Sodium iodohippurate [123I]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0769bd9f-e18e-5134-bce4-42765c429a43	rdfs:label	ru	Ромашки аптечной цветки+Эвкалипта прутовидного листья	en-us	Chamomile (Matricaria) flowers + Eucalyptus virens leaves	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07779873-88a6-54b8-b4cb-32295c86a27d	rdfs:label	ru	Пластохинонилдецилтрифенилфосфония бромид	en-us	Plastoquinonyldecyltriphenylphosphonium bromide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:077c3199-e4f0-58b8-b791-d60a26a5013d	rdfs:label	ru	ХЕВЕРТ® СИНУСИТИС	en-us	Hevert® Sinusitis	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07842555-1665-5bf3-a845-d9f0018970e1	rdfs:label	ru	Левоментола раствор в ментилизовалерате	en-us	Levomenthol Solution in Menthilizalate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07876957-eef6-5776-b8c1-9b95d1887dfd	rdfs:label	ru	Валсартан+Сакубитрил	en-us	Valsartan + Sacubitril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:078c490b-dd0b-5fe1-b62a-5ac9e50945fd	rdfs:label	ru	Карбоцистеин	en-us	Carbocysteine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0793a2c6-75fa-54b6-942b-cd61106ab9c8	rdfs:label	ru	Толокнянки листья	en-us	Bearberry leaves	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:079f13af-a2e9-5480-8ffb-0e50b8a34ae4	rdfs:label	zh	司替戊醇干混悬剂	en-us	Stivertol Dry Suspension	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07a102aa-398c-5d28-927d-b47f7b0b5a5d	rdfs:label	zh	芦曲泊帕片	en-us	Luchupopa Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07af53cb-24fb-5ac0-bc2d-46213368a406	rdfs:label	ru	Карнитин	en-us	Carnitine	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07b78aa6-4afe-57b0-9e2b-35f5941ba2f6	rdfs:label	ru	Лерканидипин + Эналаприл	en-us	Lercanidipine + Enalapril	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07df5e36-a767-56a0-b35a-de708562bf0e	rdfs:label	ru	ИММУНОКИНД	en-us	IMMUNOKIND	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07e097f1-5c3e-58ce-bfc3-dc2eab4326b9	rdfs:label	ru	Ивакафтор+Тезакафтор+Элексакафтор и Ивакафтор	en-us	Ivacaftor + tezacaftor + elexacaftor and ivacaftor	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07e0c3fd-3955-5d2b-8933-69a5dd373595	rdfs:label	ru	Бензидамин+Цетилпиридиния хлорид	en-us	Benzidamine + Cetylpyridinium Chloride	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07ece728-ef79-5f06-becb-645273708d3a	rdfs:label	ru	Бензокаин+Прокаин+[Левоментол]	en-us	Benzocaine + Procaine + [Levomenthol]	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:07ee212e-86ae-5fee-b7e1-3f152cdcdda2	rdfs:label	zh	氨己烯酸口服溶液用散	en-us	Powder for Oral Solution of Ammonium Hexenoate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0806c4ef-f97b-551a-8ee8-17d531e47380	rdfs:label	ru	Пепонен	en-us	Peponen	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:081fa56a-77ce-5dac-b3b0-78680c5ecf7c	rdfs:label	ru	Десфлуран	en-us	Desflurane	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0823ed68-5383-5c21-be3a-0960967abc38	rdfs:label	zh	注射用头孢地嗪钠	en-us	Cefdizine Sodium for Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0827eba5-afa3-51aa-92c5-e728a1b300dd	rdfs:label	ru	Фиалки трава	en-us	Violet Herb	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:0835035d-7334-5350-b536-8ace0f2fef45	rdfs:label	zh	盐酸依匹斯汀片	en-us	Ebastine Hydrochloride Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:08373ab8-d3d8-5f84-b528-63674f3b3d02	rdfs:label	ru	Алтея корней экстракт сухой	en-us	Dried marshmallow root extract	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:08424fe6-9ab3-5ea2-9af7-f27a8238fd00	rdfs:label	zh	盐酸利多卡因注射液	en-us	Lidocaine Hydrochloride Injection	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:084dddb3-fc0c-5f04-96d8-ade15c550dce	rdfs:label	ru	Уголь активированный Экстрасорб®	en-us	Extrasorb® Activated Carbon	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:085afb5e-80b5-512a-99bb-0ee39b3612a6	rdfs:label	ru	Цитрамон П	en-us	Citramon P	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:086f755e-2242-5197-8964-e9fd8a4352e7	rdfs:label	zh	米格列醇口崩片	en-us	Miglitol Orally Disintegrating Tablets	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:086f9c74-b61f-517c-980c-e8daf3372ef8	rdfs:label	ru	Бронхитусен® Врамед	en-us	Bronchitussan® Vramed	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:08748ece-3495-5d52-ba86-83170dc6340a	rdfs:label	ru	Магалдрат	en-us	Magaldrate	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:08773f58-8639-5fe8-8d1e-1807ac6cf7d6	rdfs:label	ru	Нистатин+Нифурател	en-us	Nystatin + Nifuratel	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:08976e20-a7d5-53c5-9ad1-5d80aba27909	rdfs:label	ru	Глюкозаминилмурамилдипептид	en-us	Glucosaminylmuramyl dipeptide	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
MEDICNE:089fdd46-b379-56f3-83f3-f145f161285e	rdfs:label	ru	Тонзилгон Н	en-us	Tonzilgon N	wikidata:Q116709136	ALGORITHM	CANDIDATE	2026-07-26	DeepL
